2025-12-05 00:39:10,975 | INFO | XP_MT5_BOT | ================================================
2025-12-05 00:39:11,284 | INFO | XP_MT5_BOT | Rodando teste 2/81: EMA 9/20, SL/TP 15/40
2025-12-05 00:39:11,284 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,285 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,286 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 15/40.
2025-12-05 00:39:11,291 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,294 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,297 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1247) < Média + 0% (1277)
2025-12-05 00:39:11,300 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,301 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,304 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,309 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,311 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1179) < Média + 0% (1242)
2025-12-05 00:39:11,324 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,326 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,327 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,335 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,336 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,349 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,352 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,353 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,363 | INFO | XP_MT5_BOT | Rodando teste 3/81: EMA 9/20, SL/TP 15/60
2025-12-05 00:39:11,364 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,364 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,365 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 15/60.
2025-12-05 00:39:11,371 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,373 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,375 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1247) < Média + 0% (1277)
2025-12-05 00:39:11,378 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,378 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,381 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,387 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,388 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1179) < Média + 0% (1242)
2025-12-05 00:39:11,400 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,402 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,403 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,407 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,408 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,419 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,421 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,422 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,431 | INFO | XP_MT5_BOT | Rodando teste 4/81: EMA 9/20, SL/TP 20/30
2025-12-05 00:39:11,432 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,433 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,433 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 20/30.
2025-12-05 00:39:11,439 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,441 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,444 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,449 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,451 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1179) < Média + 0% (1242)
2025-12-05 00:39:11,463 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,465 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,473 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,474 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,487 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,490 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,491 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,501 | INFO | XP_MT5_BOT | Rodando teste 5/81: EMA 9/20, SL/TP 20/40
2025-12-05 00:39:11,501 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,502 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,502 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 20/40.
2025-12-05 00:39:11,508 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,510 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,512 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,518 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,519 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1179) < Média + 0% (1242)
2025-12-05 00:39:11,530 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,532 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,539 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,541 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,553 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,556 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,557 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,567 | INFO | XP_MT5_BOT | Rodando teste 6/81: EMA 9/20, SL/TP 20/60
2025-12-05 00:39:11,567 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,568 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,568 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 20/60.
2025-12-05 00:39:11,574 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,576 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,579 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,585 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,586 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1179) < Média + 0% (1242)
2025-12-05 00:39:11,598 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,600 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,604 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,606 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,616 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,619 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,620 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,629 | INFO | XP_MT5_BOT | Rodando teste 7/81: EMA 9/20, SL/TP 30/30
2025-12-05 00:39:11,630 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,631 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,631 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 30/30.
2025-12-05 00:39:11,637 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,639 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,644 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,655 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,657 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,664 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,666 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,678 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,681 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,683 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,691 | INFO | XP_MT5_BOT | Rodando teste 8/81: EMA 9/20, SL/TP 30/40
2025-12-05 00:39:11,692 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,692 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,692 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 30/40.
2025-12-05 00:39:11,698 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,700 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,705 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,717 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,718 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,725 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,726 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,738 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,741 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,742 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,751 | INFO | XP_MT5_BOT | Rodando teste 9/81: EMA 9/20, SL/TP 30/60
2025-12-05 00:39:11,752 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 20.
2025-12-05 00:39:11,753 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,753 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/20. SL/TP: 30/60.
2025-12-05 00:39:11,758 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9961.89) < EMA 50 (9962.55); ❌ Volume: Atual (1167) < Média + 0% (1170)
2025-12-05 00:39:11,760 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,766 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,778 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1090) < Média + 0% (1188)
2025-12-05 00:39:11,779 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,783 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10126.33) > EMA 50 (10116.61)
2025-12-05 00:39:11,785 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,795 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10238.04) > EMA 50 (10228.97); ❌ Volume: Atual (1081) < Média + 0% (1236)
2025-12-05 00:39:11,798 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,799 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,808 | INFO | XP_MT5_BOT | Rodando teste 10/81: EMA 9/26, SL/TP 15/30
2025-12-05 00:39:11,808 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 26.
2025-12-05 00:39:11,809 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,809 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/26. SL/TP: 15/30.
2025-12-05 00:39:11,815 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9960.88) < EMA 50 (9962.46); ❌ Volume: Atual (1034) < Média + 0% (1171)
2025-12-05 00:39:11,816 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,819 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1247) < Média + 0% (1277)
2025-12-05 00:39:11,822 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,826 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,827 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1215) < Média + 0% (1226)
2025-12-05 00:39:11,839 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,840 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,841 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10060.42) > EMA 50 (10058.85)
2025-12-05 00:39:11,842 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,867 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10234.36) > EMA 50 (10229.74)
2025-12-05 00:39:11,869 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,871 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,880 | INFO | XP_MT5_BOT | Rodando teste 11/81: EMA 9/26, SL/TP 15/40
2025-12-05 00:39:11,881 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 26.
2025-12-05 00:39:11,882 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,883 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/26. SL/TP: 15/40.
2025-12-05 00:39:11,889 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9960.88) < EMA 50 (9962.46); ❌ Volume: Atual (1034) < Média + 0% (1171)
2025-12-05 00:39:11,891 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,893 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Volume: Atual (1247) < Média + 0% (1277)
2025-12-05 00:39:11,896 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,900 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,901 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1215) < Média + 0% (1226)
2025-12-05 00:39:11,913 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,915 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,916 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10060.42) > EMA 50 (10058.85)
2025-12-05 00:39:11,917 | INFO | XP_MT5_BOT | ✅ Sinal de COMPRA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,939 | INFO | XP_MT5_BOT | 👉 Venda rejeitada: ❌ Tendência: Preço (10234.36) > EMA 50 (10229.74)
2025-12-05 00:39:11,941 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Volume: Atual (1127) < Média + 0% (1312)
2025-12-05 00:39:11,942 | INFO | XP_MT5_BOT | ✅ Sinal de VENDA confirmado por TENDÊNCIA e VOLUME!
2025-12-05 00:39:11,952 | INFO | XP_MT5_BOT | Rodando teste 12/81: EMA 9/26, SL/TP 15/60
2025-12-05 00:39:11,953 | INFO | XP_MT5_BOT | Estratégia EMA Cross inicializada. EMA Rápida: 9, EMA Lenta: 26.
2025-12-05 00:39:11,953 | INFO | XP_MT5_BOT | Confirmador de Sinal inicializado. Filtro de Tendência: EMA 50. Filtro de Volume: 0% acima da média.
2025-12-05 00:39:11,953 | INFO | XP_MT5_BOT | Backtester inicializado. Parâmetros: EMA 9/26. SL/TP: 15/60.
2025-12-05 00:39:11,959 | INFO | XP_MT5_BOT | 👉 Compra rejeitada: ❌ Tendência: Preço (9960.88) < EMA 50 (9962.46); ❌ Volume: Atual (1034) < Média + 0% (1171)
